kind,id,name,context,go_verdict,classic_verdict,spell_chain,server_values,server_values_not_in_go,go_numbers,go_locations,server_values_not_in_classic,classic_tooltip_numbers,server_description,classic_tooltip_text,module_files
item,47131,Death's Verdict,equip,differs from server,manual: no values a tooltip shows,67771,67771 proc chance=35; 67771 proc cooldown=45,67771 proc chance=35; 67771 proc cooldown=45,510,sim/common/wotlk/highest_stat_effects.go:144,,25 510 15 35 45,"When you deal damage you have a chance to gain Paragon, increasing your Strength or Agility by $67772s1 for $67772d.  Your highest stat is always chosen.","Item - Coliseum 25 Heroic Melee Trinket When you deal damage you have a chance to gain Paragon, increasing your Strength or Agility by 510 for 15 sec. Your highest stat is always chosen. (Proc chance: 35%, 45s cooldown)",
item,47182,Reign of the Unliving,equip,matches server,manual: no values a tooltip shows,67712 > 18350,67712 proc cooldown=2,,3 2 2000 1741 2023,sim/common/wotlk/capacitors.go:100 sim/common/wotlk/capacitors.go:107,,25 3 1741 2023 2,"You gain a Mote of Flame each time you cause a non-periodic spell critical strike.  When you reach $s1 Motes, they will release, firing a Pillar of Flame for $67714s1 damage.  Mote of Flame cannot be gained more often than once every 2 sec.","Item - Coliseum 25 Normal Caster Trinket Requires Paladin You gain a Mote of Flame each time you cause a non-periodic spell critical strike. When you reach 3 Motes, they will release, firing a Pillar of Flame for 1741 to 2023 damage. Mote of Flame cannot be gained more often than once every 2 sec. (2s cooldown)",
item,47188,Reign of the Unliving,equip,matches server,manual: no values a tooltip shows,67758 > 18350,67758 proc cooldown=2,,3 2 2000 1959 2275,sim/common/wotlk/capacitors.go:115 sim/common/wotlk/capacitors.go:122,,25 3 1959 2275 2,"You gain a Shard of Flame each time you cause a non-periodic spell critical strike.  When you reach $s1 Shards, they will release, firing a Pillar of Flame for $67760s1 damage.  Shard of Flame cannot be gained more often than once every 2 sec.","Item - Coliseum 25 Heroic Caster Trinket Requires Paladin You gain a Shard of Flame each time you cause a non-periodic spell critical strike. When you reach 3 Shards, they will release, firing a Pillar of Flame for 1959 to 2275 damage. Shard of Flame cannot be gained more often than once every 2 sec. (2s cooldown)",
item,47213,Abyssal Rune,equip,matches server,match,67670 > 67669,67670 proc chance=25; 67670 proc cooldown=45; 67669 effect1=590; 67669 effect2=590; 67669 duration=10,,590 10 0.25 45,sim/common/wotlk/stat_bonus_procs.go:427 sim/common/wotlk/stat_bonus_procs.go:428,,5 60 590 10 25 45 40 590 10,"Each time you cast a harmful spell, you have a chance to gain $67669s1 spell power for $67669d.","Coliseum 5 CasterTrinket Requires level 60 Each time you cast a harmful spell, you have a chance to gain 590 spell power for 10 sec. (Proc chance: 25%, 45s cooldown)",
item,47214,Banner of Victory,equip,matches server,match,67672 > 67671,67672 proc chance=20; 67672 proc cooldown=50; 67671 effect1=1008; 67671 effect2=1008; 67671 duration=10,,1008 10 0.2 50,sim/common/wotlk/stat_bonus_procs.go:439 sim/common/wotlk/stat_bonus_procs.go:440,,5 60 1008 10 20 50 40 1008 10,"Each time you hit with a melee or ranged attack, you have a chance to gain $67671s1 attack power for $67671d.","Coliseum 5 Melee Trinket Requires level 60 Each time you hit with a melee or ranged attack, you have a chance to gain 1008 attack power for 10 sec. (Proc chance: 20%, 50s cooldown)",
item,47215,Tears of the Vanquished,equip,matches server,match,67667 > 67666,67667 proc chance=25; 67667 proc cooldown=45; 67666 effect1=500,,0.25 45 500,sim/common/wotlk/other_effects.go:549 sim/common/wotlk/other_effects.go:560 sim/common/wotlk/other_effects.go:551,,5 60 500 25 45 500,"Each time you cast a helpful spell, you have a chance to gain $67666s1 mana.","Coliseum 5 Healer Trinket Requires level 60 Each time you cast a helpful spell, you have a chance to gain 500 mana. (Proc chance: 25%, 45s cooldown)",
item,47216,The Black Heart,equip,matches server,match,67653 > 67631,67653 proc chance=25; 67653 proc cooldown=50; 67631 effect1=7056; 67631 duration=10,,7056 10 0.25 50,sim/common/wotlk/stat_bonus_procs.go:451 sim/common/wotlk/stat_bonus_procs.go:452,,5 60 7056 10 25 50 7056 10,"Each time a melee attack strikes you, you have a chance to gain $67631s1 armor for $67631d.","Coliseum 5 Tank Trinket Requires level 60 Each time a melee attack strikes you, you have a chance to gain 7056 armor for 10 sec. (Proc chance: 25%, 50s cooldown)",
item,47271,Solace of the Fallen,equip,matches server,match,67698 > 67696,67696 effect1=16; 67696 duration=10,,10 8 16 47041,sim/common/wotlk/stat_bonus_stacking.go:249 sim/common/wotlk/stat_bonus_stacking.go:232 sim/common/wotlk/stat_bonus_stacking.go:250,,25 16 5 10 8 16 5 10,"Each time you cast a spell, you gain $67696s1 mana per 5 sec. for $67696d.  Stacks up to $67696u times.","Item - Coliseum 25 Normal Healer Trinket Each time you cast a spell, you gain 16 mana per 5 sec. for 10 sec. Stacks up to 8 times.",
item,47290,Juggernaut's Vitality,use,matches server,match,67699,67699 effect1=4610; 67699 duration=15; item 47290 cooldown=180,,4610 15 180 3,sim/common/wotlk/stat_bonus_cds.go:114,,40 4610 15,Increases maximum health by $s1 for $d. Shares cooldown with Battlemaster's trinkets.,Fortitude 40 yd range Instant Increases maximum health by 4610 for 15 sec. Shares cooldown with Battlemaster's trinkets.,
item,47303,Death's Choice,equip,differs from server,manual: no values a tooltip shows,67702,67702 proc chance=35; 67702 proc cooldown=45,67702 proc chance=35; 67702 proc cooldown=45,450,sim/common/wotlk/highest_stat_effects.go:146,,25 450 15 35 45,"When you deal damage you have a chance to gain Paragon, increasing your Strength or Agility by $67703s1 for $67703d.  Your highest stat is always chosen.","Item - Coliseum 25 Normal Melee Trinket When you deal damage you have a chance to gain Paragon, increasing your Strength or Agility by 450 for 15 sec. Your highest stat is always chosen. (Proc chance: 35%, 45s cooldown)",
item,47316,Reign of the Dead,equip,matches server,manual: no values a tooltip shows,67712 > 18350,67712 proc cooldown=2,,3 2 2000 1741 2023,sim/common/wotlk/capacitors.go:133 sim/common/wotlk/capacitors.go:140,,25 3 1741 2023 2,"You gain a Mote of Flame each time you cause a non-periodic spell critical strike.  When you reach $s1 Motes, they will release, firing a Pillar of Flame for $67714s1 damage.  Mote of Flame cannot be gained more often than once every 2 sec.","Item - Coliseum 25 Normal Caster Trinket Requires Paladin You gain a Mote of Flame each time you cause a non-periodic spell critical strike. When you reach 3 Motes, they will release, firing a Pillar of Flame for 1741 to 2023 damage. Mote of Flame cannot be gained more often than once every 2 sec. (2s cooldown)",
item,47432,Solace of the Fallen,equip,matches server,match,67752 > 67750,67750 effect1=18; 67750 duration=10,,10 8 18 47059,sim/common/wotlk/stat_bonus_stacking.go:258 sim/common/wotlk/stat_bonus_stacking.go:241 sim/common/wotlk/stat_bonus_stacking.go:259,,25 18 5 10 8 18 5 10,"Each time you cast a spell, you gain $67750s1 mana per 5 sec. for $67750d.  Stacks up to $67750u times.","Item - Coliseum 25 Heroic Healer Trinket Each time you cast a spell, you gain 18 mana per 5 sec. for 10 sec. Stacks up to 8 times.",
item,47451,Juggernaut's Vitality,use,matches server,match,67753,67753 effect1=5186; 67753 duration=15; item 47451 cooldown=180,,5186 15 180 3,sim/common/wotlk/stat_bonus_cds.go:115,,40 5186 15,Increases maximum health by $s1 for $d. Shares cooldown with Battlemaster's trinkets.,Fortitude 40 yd range Instant Increases maximum health by 5186 for 15 sec. Shares cooldown with Battlemaster's trinkets.,
item,47464,Death's Choice,equip,differs from server,manual: no values a tooltip shows,67771,67771 proc chance=35; 67771 proc cooldown=45,67771 proc chance=35; 67771 proc cooldown=45,510,sim/common/wotlk/highest_stat_effects.go:148,,25 510 15 35 45,"When you deal damage you have a chance to gain Paragon, increasing your Strength or Agility by $67772s1 for $67772d.  Your highest stat is always chosen.","Item - Coliseum 25 Heroic Melee Trinket When you deal damage you have a chance to gain Paragon, increasing your Strength or Agility by 510 for 15 sec. Your highest stat is always chosen. (Proc chance: 35%, 45s cooldown)",
item,47477,Reign of the Dead,equip,matches server,manual: no values a tooltip shows,67758 > 18350,67758 proc cooldown=2,,3 2 2000 1959 2275,sim/common/wotlk/capacitors.go:148 sim/common/wotlk/capacitors.go:155,,25 3 1959 2275 2,"You gain a Shard of Flame each time you cause a non-periodic spell critical strike.  When you reach $s1 Shards, they will release, firing a Pillar of Flame for $67760s1 damage.  Shard of Flame cannot be gained more often than once every 2 sec.","Item - Coliseum 25 Heroic Caster Trinket Requires Paladin You gain a Shard of Flame each time you cause a non-periodic spell critical strike. When you reach 3 Shards, they will release, firing a Pillar of Flame for 1959 to 2275 damage. Shard of Flame cannot be gained more often than once every 2 sec. (2s cooldown)",
item,47661,Libram of Valiance,equip,differs from server,match,67365 > 67371,67365 proc chance=70; 67365 proc cooldown=8; 67371 effect1=200; 67371 duration=16,67371 duration=16,200 15 8 0.7,sim/paladin/items.go:409 sim/paladin/items.go:411,,9 200 16 70 8 80,"Each time your Seal of Vengeance or Seal of Corruption ability deals periodic damage, you have a chance to gain $67371s1 Strength for $67371d.","Item - Paladin T9 Retribution Relic (Seal of Vengeance) Requires Paladin Each time your Seal of Vengeance or Seal of Corruption ability deals periodic damage, you have a chance to gain 200 Strength for 16 sec. (Proc chance: 70%, 8s cooldown)",
item,47662,Libram of Veracity,equip,not in sim Go,match,67363 > 67364,67363 proc chance=70; 67363 proc cooldown=8; 67364 effect1=234; 67364 effect2=234; 67364 duration=15,,,,,9 234 15 70 8 80,"Each time you cast Holy Light, you have a chance to gain $67364s1 spell power for $67364d.","Item - Paladin T9 Holy Relic (Judgement) Requires Paladin Each time you cast Holy Light, you have a chance to gain 234 spell power for 15 sec. (Proc chance: 70%, 8s cooldown)",
item,47664,Libram of Defiance,equip,not in sim Go,match,67379 > 67378,67379 proc chance=80; 67379 proc cooldown=9; 67378 effect1=200; 67378 duration=18,,,,,9 200 18 80 9 1 80,"Each time you use your Hammer of The Righteous ability, you have a chance to gain $67378s1 dodge rating for $67378d.","Item - Paladin T9 Protection Relic (Hammer of The Righteous) Requires Paladin Each time you use your Hammer of The Righteous ability, you have a chance to gain 200 dodge rating for 18 sec. (Proc chance: 80%, 9s cooldown)",
item,47665,Totem of Calming Tides,equip,not in sim Go,match,67389 > 67388,67389 proc chance=70; 67389 proc cooldown=8; 67388 effect1=234; 67388 effect2=234; 67388 duration=15,,,,,9 234 15 70 8 80,"Each time you cast Chain Heal, you have a chance to gain $67388s1 spell power for $67388d.","Item - Shaman T9 Restoration Relic (Chain Heal) Requires Shaman Each time you cast Chain Heal, you have a chance to gain 234 spell power for 15 sec. (Proc chance: 70%, 8s cooldown)",
item,47666,Totem of Electrifying Wind,equip,matches server,match,67386 > 67385,67386 proc chance=70; 67386 proc cooldown=6; 67385 effect1=200; 67385 duration=12,,200 12 6 49238 0.7,sim/shaman/items_wotlk.go:112 sim/shaman/items_wotlk.go:114,,9 200 12 70 6 80,"Each time you cast Lightning Bolt, you have a chance to gain $67385s1 haste rating for $67385d.","Item - Shaman T9 Elemental Relic (Lightning Bolt) Requires Shaman Each time you cast Lightning Bolt, you have a chance to gain 200 haste rating for 12 sec. (Proc chance: 70%, 6s cooldown)",
item,47667,Totem of Quaking Earth,equip,matches server,match,67392 > 67391,67392 proc chance=80; 67392 proc cooldown=9; 67391 effect1=400; 67391 duration=18,,400 18 0.8 9,sim/shaman/items.go:142 sim/shaman/items.go:145,,9 400 18 80 9 80 400 18,"Each time you use your Lava Lash ability, you have a chance to gain $67391s1 attack power for $67391d.","Item - Shaman T9 Enhancement Relic (Lava Lash) Requires Shaman Each time you use your Lava Lash ability, you have a chance to gain 400 attack power for 18 sec. (Proc chance: 80%, 9s cooldown)",
item,47668,Idol of Mutilation,equip,matches server,manual: no values a tooltip shows,67353,67353 proc chance=70; 67353 proc cooldown=8,,5 1 15 8 45509 50456 67354 200 9 67355 16 0.7,sim/druid/feral/rotation.go:695 sim/druid/items.go:448,,9 200 9 200 16 70 8,"While in Bear Form, your Lacerate and Swipe abilities have a chance to grant $67354s1 dodge rating for $67354d, and your Cat Form's Mangle and Shred abilities have a chance to grant $67355s1 Agility for $67355d.","Item - Druid T9 Feral Relic (Lacerate, Swipe, Mangle, and Shred) Requires Druid While in Bear Form, your Lacerate and Swipe abilities have a chance to grant 200 dodge rating for 9 sec, and your Cat Form's Mangle and Shred abilities have a chance to grant 200 Agility for 16 sec. (Proc chance: 70%, 8s cooldown)",
item,47670,Idol of Lunar Fury,equip,matches server,match,67361 > 67360,67361 proc chance=70; 67361 proc cooldown=6; 67360 effect1=200; 67360 duration=12,,200 12 6 0.7,sim/druid/items.go:542 sim/druid/items.go:544,,9 200 12 70 6 80 200 12,"Each time your Moonfire spell deals periodic damage, you have a chance to gain $67360s1 critical strike rating for $67360d.","Item - Druid T9 Balance Relic (Moonfire) Requires Druid Each time your Moonfire spell deals periodic damage, you have a chance to gain 200 critical strike rating for 12 sec. (Proc chance: 70%, 6s cooldown)",
item,47671,Idol of Flaring Growth,equip,not in sim Go,match,67356 > 67358,67356 proc chance=70; 67356 proc cooldown=5; 67358 effect1=234; 67358 effect2=234; 67358 duration=9,,,,,9 234 9 70 5 80 234 9,"Each time your Rejuvenation spell deals periodic healing, you have a chance to gain $67358s1 spell power for $67358d.","Item - Druid T9 Restoration Relic (Rejuvenation) Requires Druid Each time your Rejuvenation spell deals periodic healing, you have a chance to gain 234 spell power for 9 sec. (Proc chance: 70%, 5s cooldown)",
item,47672,Sigil of Insolence,equip,matches server (not registered),match,67381 > 67380,67381 proc chance=80; 67381 proc cooldown=10; 67380 effect1=200; 67380 duration=20,,200 20 10 0.8,sim/deathknight/items.go:635 sim/deathknight/items.go:637,,9 200 20 80 10 1 80,"Each time you use your Rune Strike ability, you have a chance to gain $67380s1 dodge rating for $67380d.","Item - Death Knight T9 Tank Relic (Rune Strike) Requires Death Knight Each time you use your Rune Strike ability, you have a chance to gain 200 dodge rating for 20 sec. (Proc chance: 80%, 10s cooldown)",
item,47673,Sigil of Virulence,equip,matches server (not registered),match,67384 > 67383,67384 proc chance=80; 67384 proc cooldown=10; 67383 effect1=200; 67383 duration=20,,10 0.8 200 20,sim/deathknight/items.go:660 sim/deathknight/items.go:322,,9 200 20 80 10 1 80 200 20,"Each time you use your Death Strike, Obliterate, or Scourge Strike ability, you have a chance to gain $67383s1 Strength for $67383d.","Item - Death Knight T9 Melee Relic (Rune Strike) Requires Death Knight Each time you use your Death Strike, Obliterate, or Scourge Strike ability, you have a chance to gain 200 Strength for 20 sec. (Proc chance: 80%, 10s cooldown)",
