id,name,category,server_ilvl,sim_ilvl,zone,difficulty,diffs (server -> sim),server_unmapped_stat_types,module_files,sim_sources
45318,Drape of Fuming Anger,classic,219,225,Azjol-Nerub,TitanRuneBeta,ilvl: 219 -> 225; stat Strength: 68 -> 72; stat Stamina: 67 -> 71; stat SpellCrit: 30 -> 32; stat SpellHaste: 46 -> 49; stat MeleeCrit: 30 -> 32; stat MeleeHaste: 46 -> 49; stat Armor: 155 -> 159,,,drop Azjol-Nerub TitanRuneBeta (Anub'arak) | drop Drak'Tharon Keep TitanRuneBeta (The Prophet Tharon'ja)
45319,Cloak of the Makers,classic,226,232,Ulduar,Raid10,ilvl: 226 -> 232; stat Strength: 46 -> 49; stat Stamina: 94 -> 99; stat SpellHit: 36 -> 38; stat MeleeHit: 36 -> 38; stat Armor: 157 -> 161; stat Defense: 43 -> 45; stat Dodge: 41 -> 43,,,drop Ulduar Raid10 (Auriaya) | drop Ulduar Raid25 (Auriaya)
45320,Shoulderplates of the Eternal,classic,226,232,Ulduar,Raid10,ilvl: 226 -> 232; stat Strength: 90 -> 95; stat Stamina: 96 -> 102; stat SpellHit: 41 -> 43; stat SpellCrit: 60 -> 64; stat MeleeHit: 41 -> 43; stat MeleeCrit: 60 -> 64; stat Armor: 1761 -> 1807,,,drop Ulduar Raid10 (Auriaya) | drop Ulduar Raid25 (Auriaya)
45321,Pauldrons of Tempered Will,classic,219,225,Ahn'kahet: The Old Kingdom,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 80 -> 85; stat Intellect: 66 -> 70; stat SpellPower: 92 -> 97; stat SpellCrit: 43 -> 45; stat SpellHaste: 34 -> 36; stat MeleeCrit: 43 -> 45; stat MeleeHaste: 34 -> 36; stat Armor: 1741 -> 1788,,,drop Ahn'kahet: The Old Kingdom TitanRuneBeta (Prince Taldaram)
45322,Cloak of the Iron Council,classic,219,225,Utgarde Keep,TitanRuneBeta,ilvl: 219 -> 225; stat Strength: 49 -> 52; stat Stamina: 90 -> 95; stat Expertise: 26 -> 27; stat Armor: 155 -> 159; stat Defense: 32 -> 34; stat Block: 40 -> 42,,,drop Utgarde Keep TitanRuneBeta (Skarvald the Constructor & Dalronn the Controller)
45324,Leggings of Swift Reflexes,classic,219,225,Utgarde Keep,TitanRuneBeta,ilvl: 219 -> 225; stat Agility: 106 -> 112; stat Stamina: 92 -> 97; stat SpellCrit: 53 -> 56; stat SpellHaste: 76 -> 80; stat AttackPower: 162 -> 171; stat MeleeCrit: 53 -> 56; stat MeleeHaste: 76 -> 80; stat Armor: 511 -> 525; stat RangedAttackPower: 162 -> 171,,,drop Utgarde Keep TitanRuneBeta (Ingvar the Plunderer)
45325,Gloves of the Stonereaper,classic,226,232,Ulduar,Raid10,ilvl: 226 -> 232; stat Agility: 77 -> 82; stat Stamina: 84 -> 89; stat SpellHit: 65 -> 69; stat AttackPower: 112 -> 119; stat MeleeHit: 65 -> 69; stat ArmorPenetration: 41 -> 43; stat Armor: 369 -> 379; stat RangedAttackPower: 112 -> 119,,,drop Ulduar Raid10 (Auriaya) | drop Ulduar Raid25 (Auriaya)
45326,Platinum Band of the Aesir,classic,226,232,Ulduar,Raid10,ilvl: 226 -> 232; stat Strength: 42 -> 44; stat Stamina: 94 -> 99; stat Expertise: 42 -> 44; stat Defense: 46 -> 49; stat Dodge: 36 -> 38,,,drop Ulduar Raid10 (Auriaya) | drop Ulduar Raid25 (Auriaya)
45327,Siren's Cry,classic,232,238,Ulduar,Raid10,ilvl: 232 -> 238; stat Agility: 38 -> 40; stat Stamina: 36 -> 38; stat SpellCrit: 25 -> 26; stat SpellHaste: 22 -> 23; stat AttackPower: 54 -> 57; stat MeleeCrit: 25 -> 26; stat MeleeHaste: 22 -> 23; stat RangedAttackPower: 54 -> 57; weapon damage min: 387 -> 406; weapon damage max: 660 -> 695,,,drop Ulduar Raid10 (Auriaya) | drop Ulduar Raid25 (Auriaya)
45329,Circlet of True Sight,classic,219,225,Utgarde Keep,TitanRuneBeta,ilvl: 219 -> 225; stat Agility: 70 -> 74; stat Stamina: 95 -> 101; stat Intellect: 54 -> 57; stat SpellHit: 60 -> 64; stat SpellCrit: 42 -> 45; stat AttackPower: 156 -> 166; stat MeleeHit: 60 -> 64; stat MeleeCrit: 42 -> 45; stat Armor: 1056 -> 1084; stat RangedAttackPower: 156 -> 166,,,drop Utgarde Keep TitanRuneBeta (Skarvald the Constructor & Dalronn the Controller)
45330,Greaves of Iron Intensity,classic,219,225,Utgarde Keep,TitanRuneBeta,ilvl: 219 -> 225; stat Strength: 91 -> 96; stat Stamina: 90 -> 95; stat SpellHit: 56 -> 59; stat SpellCrit: 45 -> 48; stat MeleeHit: 56 -> 59; stat MeleeCrit: 45 -> 48; stat Armor: 1596 -> 1639,,,drop Utgarde Keep TitanRuneBeta (Ingvar the Plunderer)
45331,Rune-Etched Nightblade,classic,219,225,Utgarde Pinnacle,TitanRuneBeta,ilvl: 219 -> 225; stat Agility: 46 -> 49; stat Stamina: 50 -> 53; stat SpellCrit: 32 -> 34; stat AttackPower: 56 -> 59; stat MeleeCrit: 32 -> 34; stat ArmorPenetration: 26 -> 27; stat RangedAttackPower: 56 -> 59; weapon damage min: 160 -> 167; weapon damage max: 297 -> 310,,,drop Utgarde Pinnacle TitanRuneBeta (Svala Sorrowgrave)
45332,Stormtip,classic,219,225,Utgarde Pinnacle,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 33 -> 35; stat Intellect: 35 -> 37; stat Spirit: 34 -> 36; stat SpellPower: 487 -> 515; stat SpellHaste: 53 -> 56; stat MeleeHaste: 53 -> 56; weapon damage min: 81 -> 84; weapon damage max: 258 -> 268,,,drop Utgarde Pinnacle TitanRuneBeta (Gortok Palehoof)
45333,Belt of the Iron Servant,classic,219,225,Utgarde Keep,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 69 -> 73; stat Intellect: 60 -> 63; stat SpellPower: 93 -> 98; stat MP5: 29 -> 31; stat SpellHaste: 39 -> 41; stat MeleeHaste: 39 -> 41; stat Armor: 731 -> 751,,,drop Utgarde Keep TitanRuneBeta (Prince Keleseth)
45334,Unbreakable Chestguard,classic,226,232,Ulduar,Raid10,ilvl: 226 -> 232; stat Strength: 105 -> 112; stat Stamina: 159 -> 169; stat Armor: 2348 -> 2409; stat Defense: 60 -> 64; stat Block: 51 -> 54,,,drop Ulduar Raid10 (Auriaya) | drop Ulduar Raid25 (Auriaya)
45335,Valorous Darkruned Chestguard,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 90 -> 96; stat Stamina: 135 -> 143; stat Armor: 2322 -> 2384; stat Defense: 60 -> 64; stat Dodge: 55 -> 58; stat Parry: 49 -> 52,,,sold by Dubin Clay (34252) in zone 4395
45336,Valorous Darkruned Faceguard,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 81 -> 86; stat Stamina: 135 -> 143; stat SpellHit: 37 -> 39; stat MeleeHit: 37 -> 39; stat Armor: 1886 -> 1937; stat Defense: 65 -> 69; stat Dodge: 53 -> 56,,,sold by Dubin Clay (34252) in zone 4395
45337,Valorous Darkruned Handguards,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 57 -> 61; stat Stamina: 119 -> 126; stat Expertise: 36 -> 38; stat Armor: 1451 -> 1490; stat Defense: 47 -> 50; stat Parry: 52 -> 55,,,sold by Dubin Clay (34252) in zone 4395
45338,Valorous Darkruned Legguards,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 71 -> 75; stat Stamina: 135 -> 143; stat Expertise: 54 -> 57; stat Armor: 2032 -> 2086; stat Defense: 62 -> 66; stat Parry: 76 -> 81,,,sold by Dubin Clay (34252) in zone 4395
45339,Valorous Darkruned Pauldrons,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 62 -> 66; stat Stamina: 119 -> 126; stat Armor: 1741 -> 1788; stat Defense: 41 -> 43; stat Dodge: 45 -> 48; stat Parry: 36 -> 38,,,sold by Dubin Clay (34252) in zone 4395
45340,Valorous Darkruned Battleplate,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 105 -> 112; stat Stamina: 120 -> 128; stat SpellCrit: 71 -> 75; stat MeleeCrit: 71 -> 75; stat Expertise: 51 -> 54; stat Armor: 2322 -> 2384,,,sold by Dubin Clay (34252) in zone 4395
45341,Valorous Darkruned Gauntlets,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 83 -> 88; stat Stamina: 90 -> 95; stat SpellHit: 52 -> 55; stat SpellCrit: 39 -> 41; stat MeleeHit: 52 -> 55; stat MeleeCrit: 39 -> 41; stat Armor: 1451 -> 1490,,,sold by Dubin Clay (34252) in zone 4395
45342,Valorous Darkruned Helmet,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 97 -> 103; stat Stamina: 120 -> 128; stat SpellCrit: 65 -> 69; stat MeleeCrit: 65 -> 69; stat ArmorPenetration: 45 -> 48; stat Armor: 1886 -> 1937,,,sold by Dubin Clay (34252) in zone 4395
45343,Valorous Darkruned Legplates,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 105 -> 111; stat Stamina: 120 -> 127; stat SpellCrit: 65 -> 69; stat SpellHaste: 60 -> 63; stat MeleeCrit: 65 -> 69; stat MeleeHaste: 60 -> 63; stat Armor: 2032 -> 2086,,,sold by Dubin Clay (34252) in zone 4395
45344,Valorous Darkruned Shoulderplates,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 83 -> 88; stat Stamina: 90 -> 95; stat SpellHit: 41 -> 43; stat SpellHaste: 52 -> 55; stat MeleeHit: 41 -> 43; stat MeleeHaste: 52 -> 55; stat Armor: 1741 -> 1788,,,sold by Dubin Clay (34252) in zone 4395
45345,Valorous Nightsong Handguards,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 58 -> 61; stat Intellect: 60 -> 64; stat Spirit: 53 -> 56; stat SpellPower: 83 -> 88; stat SpellCrit: 44 -> 47; stat MeleeCrit: 44 -> 47; stat Armor: 365 -> 375,,,sold by Valerie Langrom (28992) in zone 4395
45346,Valorous Nightsong Headpiece,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 79 -> 84; stat Intellect: 81 -> 86; stat Spirit: 55 -> 58; stat SpellPower: 105 -> 112; stat SpellHaste: 54 -> 57; stat MeleeHaste: 54 -> 57; stat Armor: 475 -> 488,,,sold by Valerie Langrom (28992) in zone 4395
45347,Valorous Nightsong Leggings,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 79 -> 84; stat Intellect: 81 -> 86; stat Spirit: 71 -> 75; stat SpellPower: 105 -> 112; stat SpellCrit: 54 -> 57; stat MeleeCrit: 54 -> 57; stat Armor: 511 -> 525,,,sold by Valerie Langrom (28992) in zone 4395
45348,Valorous Nightsong Robe,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 79 -> 84; stat Intellect: 81 -> 86; stat Spirit: 63 -> 67; stat SpellPower: 105 -> 112; stat SpellCrit: 62 -> 66; stat MeleeCrit: 62 -> 66; stat Armor: 585 -> 601,,,sold by Valerie Langrom (28992) in zone 4395
45349,Valorous Nightsong Spaulders,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 58 -> 61; stat Intellect: 60 -> 64; stat Spirit: 53 -> 56; stat SpellPower: 82 -> 87; stat SpellHaste: 44 -> 47; stat MeleeHaste: 44 -> 47; stat Armor: 438 -> 450,,,sold by Valerie Langrom (28992) in zone 4395
45351,Valorous Nightsong Gloves,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 58 -> 61; stat Intellect: 60 -> 64; stat Spirit: 45 -> 48; stat SpellPower: 83 -> 88; stat SpellHit: 52 -> 55; stat MeleeHit: 52 -> 55; stat Armor: 365 -> 375,,,sold by Valerie Langrom (28992) in zone 4395
45352,Valorous Nightsong Mantle,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 58 -> 61; stat Intellect: 60 -> 64; stat Spirit: 45 -> 48; stat SpellPower: 83 -> 88; stat SpellCrit: 52 -> 55; stat MeleeCrit: 52 -> 55; stat Armor: 438 -> 450,,,sold by Valerie Langrom (28992) in zone 4395
45353,Valorous Nightsong Trousers,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 79 -> 84; stat Intellect: 81 -> 86; stat SpellPower: 105 -> 112; stat SpellHit: 54 -> 57; stat SpellCrit: 71 -> 75; stat MeleeHit: 54 -> 57; stat MeleeCrit: 71 -> 75; stat Armor: 511 -> 525,,,sold by Valerie Langrom (28992) in zone 4395
45354,Valorous Nightsong Vestments,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Stamina: 79 -> 84; stat Intellect: 81 -> 86; stat Spirit: 55 -> 58; stat SpellPower: 105 -> 112; stat SpellHaste: 70 -> 74; stat MeleeHaste: 70 -> 74; stat Armor: 585 -> 601,,,sold by Valerie Langrom (28992) in zone 4395
45355,Valorous Nightsong Handgrips,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Agility: 79 -> 84; stat Stamina: 86 -> 91; stat SpellHaste: 30 -> 32; stat AttackPower: 120 -> 127; stat MeleeHaste: 30 -> 32; stat ArmorPenetration: 40 -> 42; stat Armor: 365 -> 375; stat RangedAttackPower: 120 -> 127,,,sold by Valerie Langrom (28992) in zone 4395
45356,Valorous Nightsong Headguard,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Agility: 74 -> 79; stat Stamina: 114 -> 121; stat SpellCrit: 70 -> 74; stat AttackPower: 142 -> 151; stat MeleeCrit: 70 -> 74; stat ArmorPenetration: 46 -> 49; stat Armor: 475 -> 488; stat RangedAttackPower: 142 -> 151,,,sold by Valerie Langrom (28992) in zone 4395
45357,Valorous Nightsong Legguards,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Agility: 106 -> 113; stat Stamina: 114 -> 121; stat SpellCrit: 65 -> 69; stat SpellHaste: 46 -> 49; stat AttackPower: 106 -> 113; stat MeleeCrit: 65 -> 69; stat MeleeHaste: 46 -> 49; stat Armor: 511 -> 525; stat RangedAttackPower: 106 -> 113,,,sold by Valerie Langrom (28992) in zone 4395
45358,Valorous Nightsong Raiments,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Agility: 90 -> 96; stat Stamina: 110 -> 117; stat SpellHit: 45 -> 48; stat SpellCrit: 62 -> 66; stat AttackPower: 152 -> 162; stat MeleeHit: 45 -> 48; stat MeleeCrit: 62 -> 66; stat Armor: 585 -> 601; stat RangedAttackPower: 152 -> 162,,,sold by Valerie Langrom (28992) in zone 4395
45359,Valorous Nightsong Shoulderpads,classic,219,225,vendor: Valerie Langrom,,ilvl: 219 -> 225; stat Agility: 71 -> 75; stat Stamina: 67 -> 71; stat SpellCrit: 56 -> 59; stat AttackPower: 104 -> 110; stat MeleeCrit: 56 -> 59; stat Expertise: 44 -> 47; stat Armor: 438 -> 450; stat RangedAttackPower: 104 -> 110,,,sold by Valerie Langrom (28992) in zone 4395
45360,Valorous Scourgestalker Handguards,classic,219,225,vendor: Bragund Brightlink,,ilvl: 219 -> 225; stat Agility: 44 -> 47; stat Stamina: 62 -> 66; stat Intellect: 41 -> 43; stat SpellHit: 40 -> 42; stat SpellHaste: 41 -> 43; stat AttackPower: 158 -> 167; stat MeleeHit: 40 -> 42; stat MeleeHaste: 41 -> 43; stat Armor: 812 -> 834; stat RangedAttackPower: 158 -> 167,,,sold by Bragund Brightlink (29523) in zone 4395
45361,Valorous Scourgestalker Headpiece,classic,219,225,vendor: Bragund Brightlink,,ilvl: 219 -> 225; stat Agility: 76 -> 81; stat Stamina: 75 -> 80; stat Intellect: 45 -> 48; stat SpellCrit: 56 -> 60; stat AttackPower: 180 -> 191; stat MeleeCrit: 56 -> 60; stat ArmorPenetration: 46 -> 49; stat Armor: 1056 -> 1084; stat RangedAttackPower: 180 -> 191,,,sold by Bragund Brightlink (29523) in zone 4395
45362,Valorous Scourgestalker Legguards,classic,219,225,vendor: Bragund Brightlink,,ilvl: 219 -> 225; stat Agility: 54 -> 57; stat Stamina: 63 -> 67; stat Intellect: 63 -> 67; stat SpellCrit: 68 -> 72; stat SpellHaste: 42 -> 45; stat AttackPower: 212 -> 225; stat MeleeCrit: 68 -> 72; stat MeleeHaste: 42 -> 45; stat Armor: 1137 -> 1167; stat RangedAttackPower: 212 -> 225,,,sold by Bragund Brightlink (29523) in zone 4395
45363,Valorous Scourgestalker Spaulders,classic,219,225,vendor: Bragund Brightlink,,ilvl: 219 -> 225; stat Agility: 60 -> 63; stat Stamina: 47 -> 50; stat Intellect: 41 -> 43; stat SpellHit: 40 -> 42; stat SpellHaste: 48 -> 51; stat AttackPower: 126 -> 133; stat MeleeHit: 40 -> 42; stat MeleeHaste: 48 -> 51; stat Armor: 974 -> 1000; stat RangedAttackPower: 126 -> 133,,,sold by Bragund Brightlink (29523) in zone 4395
45364,Valorous Scourgestalker Tunic,classic,219,225,vendor: Bragund Brightlink,,ilvl: 219 -> 225; stat Agility: 81 -> 86; stat Stamina: 60 -> 64; stat Intellect: 55 -> 58; stat SpellHit: 53 -> 56; stat SpellCrit: 56 -> 60; stat AttackPower: 180 -> 191; stat MeleeHit: 53 -> 56; stat MeleeCrit: 56 -> 60; stat Armor: 1299 -> 1334; stat RangedAttackPower: 180 -> 191,,,sold by Bragund Brightlink (29523) in zone 4395
45365,Valorous Kirin Tor Hood,classic,219,225,vendor: Paldesse,,ilvl: 219 -> 225; stat Stamina: 56 -> 60; stat Intellect: 81 -> 86; stat Spirit: 61 -> 65; stat SpellPower: 105 -> 112; stat SpellHit: 64 -> 68; stat MeleeHit: 64 -> 68; stat Armor: 253 -> 260; set name: Kirin Tor Garb -> Kirin'dor Garb,,,sold by Paldesse (28995) in zone 4395
45367,Valorous Kirin Tor Leggings,classic,219,225,vendor: Paldesse,,ilvl: 219 -> 225; stat Stamina: 69 -> 73; stat Intellect: 76 -> 81; stat SpellPower: 115 -> 122; stat SpellHit: 62 -> 66; stat SpellCrit: 68 -> 72; stat MeleeHit: 62 -> 66; stat MeleeCrit: 68 -> 72; stat Armor: 272 -> 279; set name: Kirin Tor Garb -> Kirin'dor Garb,,,sold by Paldesse (28995) in zone 4395
45368,Valorous Kirin Tor Tunic,classic,219,225,vendor: Paldesse,,ilvl: 219 -> 225; stat Stamina: 69 -> 73; stat Intellect: 76 -> 81; stat Spirit: 46 -> 49; stat SpellPower: 124 -> 132; stat SpellCrit: 76 -> 81; stat MeleeCrit: 76 -> 81; stat Armor: 311 -> 319; set name: Kirin Tor Garb -> Kirin'dor Garb,,,sold by Paldesse (28995) in zone 4395
45369,Valorous Kirin Tor Shoulderpads,classic,219,225,vendor: Paldesse,,ilvl: 219 -> 225; stat Stamina: 60 -> 64; stat Intellect: 60 -> 64; stat Spirit: 30 -> 32; stat SpellPower: 91 -> 96; stat SpellHaste: 57 -> 60; stat MeleeHaste: 57 -> 60; stat Armor: 233 -> 239; set name: Kirin Tor Garb -> Kirin'dor Garb,,,sold by Paldesse (28995) in zone 4395
45370,Valorous Aegis Gloves,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Stamina: 58 -> 61; stat Intellect: 60 -> 64; stat SpellPower: 83 -> 88; stat MP5: 23 -> 24; stat SpellHaste: 53 -> 56; stat MeleeHaste: 53 -> 56; stat Armor: 1451 -> 1490,,,sold by Dubin Clay (34252) in zone 4395
45371,Valorous Aegis Greaves,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Stamina: 79 -> 84; stat Intellect: 81 -> 86; stat SpellPower: 105 -> 112; stat MP5: 35 -> 37; stat SpellHaste: 54 -> 57; stat MeleeHaste: 54 -> 57; stat Armor: 2032 -> 2086,,,sold by Dubin Clay (34252) in zone 4395
45372,Valorous Aegis Headpiece,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Stamina: 79 -> 84; stat Intellect: 81 -> 86; stat SpellPower: 105 -> 112; stat SpellCrit: 54 -> 57; stat SpellHaste: 55 -> 58; stat MeleeCrit: 54 -> 57; stat MeleeHaste: 55 -> 58; stat Armor: 1886 -> 1937,,,sold by Dubin Clay (34252) in zone 4395
45373,Valorous Aegis Spaulders,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Stamina: 58 -> 61; stat Intellect: 60 -> 64; stat SpellPower: 83 -> 88; stat SpellCrit: 45 -> 48; stat SpellHaste: 52 -> 55; stat MeleeCrit: 45 -> 48; stat MeleeHaste: 52 -> 55; stat Armor: 1741 -> 1788,,,sold by Dubin Clay (34252) in zone 4395
45374,Valorous Aegis Tunic,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Stamina: 79 -> 84; stat Intellect: 81 -> 86; stat SpellPower: 105 -> 112; stat MP5: 35 -> 37; stat SpellCrit: 54 -> 57; stat MeleeCrit: 54 -> 57; stat Armor: 2322 -> 2384,,,sold by Dubin Clay (34252) in zone 4395
45375,Valorous Aegis Battleplate,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 105 -> 112; stat Stamina: 120 -> 128; stat SpellHit: 73 -> 78; stat SpellCrit: 45 -> 48; stat MeleeHit: 73 -> 78; stat MeleeCrit: 45 -> 48; stat Armor: 2322 -> 2384,,,sold by Dubin Clay (34252) in zone 4395
45376,Valorous Aegis Gauntlets,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 83 -> 88; stat Stamina: 90 -> 95; stat SpellCrit: 56 -> 59; stat MeleeCrit: 56 -> 59; stat Expertise: 35 -> 37; stat Armor: 1451 -> 1490,,,sold by Dubin Clay (34252) in zone 4395
45377,Valorous Aegis Helm,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 97 -> 103; stat Stamina: 120 -> 128; stat SpellCrit: 60 -> 64; stat SpellHaste: 54 -> 57; stat MeleeCrit: 60 -> 64; stat MeleeHaste: 54 -> 57; stat Armor: 1886 -> 1937,,,sold by Dubin Clay (34252) in zone 4395
45378,Boots of the Petrified Forest,classic,219,225,Utgarde Keep,TitanRuneBeta,ilvl: 219 -> 225; stat Stamina: 69 -> 73; stat Intellect: 57 -> 60; stat Spirit: 52 -> 55; stat SpellPower: 93 -> 98; stat SpellHaste: 53 -> 56; stat MeleeHaste: 53 -> 56; stat Armor: 402 -> 413,,,drop Utgarde Keep TitanRuneBeta (Prince Keleseth)
45379,Valorous Aegis Legplates,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 105 -> 112; stat Stamina: 120 -> 128; stat SpellHit: 54 -> 57; stat SpellCrit: 68 -> 72; stat MeleeHit: 54 -> 57; stat MeleeCrit: 68 -> 72; stat Armor: 2032 -> 2086,,,sold by Dubin Clay (34252) in zone 4395
45380,Valorous Aegis Shoulderplates,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 83 -> 88; stat Stamina: 90 -> 95; stat SpellCrit: 52 -> 55; stat SpellHaste: 41 -> 43; stat MeleeCrit: 52 -> 55; stat MeleeHaste: 41 -> 43; stat Armor: 1741 -> 1788,,,sold by Dubin Clay (34252) in zone 4395
45381,Valorous Aegis Breastplate,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 106 -> 113; stat Stamina: 135 -> 143; stat Armor: 2322 -> 2384; stat Defense: 55 -> 58; stat Dodge: 48 -> 51; stat Parry: 48 -> 51,,,sold by Dubin Clay (34252) in zone 4395
45382,Valorous Aegis Faceguard,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 90 -> 96; stat Stamina: 135 -> 143; stat Armor: 1886 -> 1937; stat Defense: 56 -> 60; stat Block: 40 -> 43; stat Dodge: 55 -> 58,,,sold by Dubin Clay (34252) in zone 4395
45383,Valorous Aegis Handguards,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 78 -> 83; stat Stamina: 106 -> 112; stat Armor: 1451 -> 1490; stat Defense: 41 -> 43; stat Parry: 32 -> 34,,,sold by Dubin Clay (34252) in zone 4395
45384,Valorous Aegis Legguards,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 106 -> 113; stat Stamina: 135 -> 143; stat Armor: 2032 -> 2086; stat Defense: 56 -> 60; stat Dodge: 40 -> 43; stat Parry: 55 -> 58,,,sold by Dubin Clay (34252) in zone 4395
45385,Valorous Aegis Shoulderguards,classic,219,225,vendor: Dubin Clay,,ilvl: 219 -> 225; stat Strength: 78 -> 83; stat Stamina: 106 -> 112; stat Armor: 1741 -> 1788; stat Defense: 41 -> 43; stat Block: 34 -> 36,,,sold by Dubin Clay (34252) in zone 4395
45386,Valorous Cowl of Sanctification,classic,219,225,vendor: Paldesse,,ilvl: 219 -> 225; stat Stamina: 71 -> 75; stat Intellect: 70 -> 74; stat Spirit: 71 -> 75; stat SpellPower: 105 -> 112; stat SpellCrit: 62 -> 66; stat MeleeCrit: 62 -> 66; stat Armor: 253 -> 260,,,sold by Paldesse (28995) in zone 4395
45387,Valorous Gloves of Sanctification,classic,219,225,vendor: Paldesse,,ilvl: 219 -> 225; stat Stamina: 54 -> 57; stat Intellect: 53 -> 56; stat Spirit: 57 -> 60; stat SpellPower: 93 -> 99; stat SpellHaste: 46 -> 49; stat MeleeHaste: 46 -> 49; stat Armor: 194 -> 199,,,sold by Paldesse (28995) in zone 4395
45388,Valorous Leggings of Sanctification,classic,219,225,vendor: Paldesse,,ilvl: 219 -> 225; stat Stamina: 69 -> 73; stat Intellect: 76 -> 81; stat Spirit: 54 -> 57; stat SpellPower: 124 -> 132; stat SpellHaste: 66 -> 70; stat MeleeHaste: 66 -> 70; stat Armor: 272 -> 279,,,sold by Paldesse (28995) in zone 4395
45389,Valorous Robe of Sanctification,classic,219,225,vendor: Paldesse,,ilvl: 219 -> 225; stat Stamina: 80 -> 85; stat Intellect: 81 -> 86; stat Spirit: 76 -> 81; stat SpellPower: 105 -> 112; stat SpellCrit: 46 -> 49; stat MeleeCrit: 46 -> 49; stat Armor: 311 -> 319,,,sold by Paldesse (28995) in zone 4395
